policynumber,age,numberofclaims,ncdlevel19,ncdlevel20
6073,25,0,-2,-1
6074,25,0,-1,0
6075,54,0,1,2
6076,53,0,-1,0
6077,54,0,0,1
6078,51,0,2,2
6079,22,0,-1,0
6080,55,0,2,2
6081,22,0,2,2
6082,23,1,0,-1
6083,53,0,0,1
6084,22,1,1,0
6085,51,0,-1,0
6086,21,0,-1,0
6087,51,1,-2,-2
6088,21,0,-1,0
6089,21,0,1,2
6090,53,0,-1,0
6091,52,0,-1,0
6092,24,0,2,2
6093,54,0,2,2
6094,24,0,-1,0
6095,20,0,1,2
6096,55,0,-2,-1
6097,52,0,-2,-1
6098,25,0,-1,0
6099,52,0,-2,-1
6100,24,0,0,1
6101,51,0,-2,-1
6102,21,0,0,1
6103,53,0,-2,-1
6104,50,0,-1,0
6105,23,0,-2,-1
6106,53,0,-1,0
6107,52,0,1,2
6108,51,0,-1,0
6109,53,0,1,2
6110,54,0,1,2
6111,51,0,1,2
6112,24,0,0,1
6113,53,0,2,2
6114,53,0,1,2
6115,51,1,0,-1
6116,20,0,-1,0
6117,54,0,2,2
6118,54,0,2,2
6119,23,0,-2,-1
6120,22,0,-1,0
6121,54,0,-1,0
6122,50,0,0,1
6123,21,0,-1,0
6124,24,0,0,1
6125,21,0,-1,0
6126,23,1,0,-1
6127,21,0,-2,-1
6128,21,0,-2,-1
6129,24,1,1,0
6130,50,0,-1,0
6131,24,0,0,1
6132,52,0,0,1
6133,50,1,2,1
6134,25,0,-2,-1
6135,55,0,-2,-1
6136,54,0,1,2
6137,23,0,-2,-1
6138,51,0,-2,-1
6139,24,0,-1,0
6140,21,0,-1,0
6141,24,0,-2,-1
6142,22,0,2,2
6143,22,1,-2,-2
6144,25,0,1,2
6145,23,0,1,2
6146,22,0,0,1
6147,23,0,1,2
6148,55,0,2,2
6149,23,0,2,2
6150,51,0,1,2
6151,25,0,1,2
6152,52,0,1,2
6153,54,0,1,2
6154,50,0,2,2
6155,51,0,2,2
6156,23,0,-1,0
6157,21,0,-1,0
6158,22,0,-2,-1
6159,24,0,0,1
6160,51,0,2,2
6161,55,1,1,0
6162,22,1,2,1
6163,50,0,2,2
6164,21,1,-2,-2
6165,21,0,1,2
6166,55,0,1,2
6167,53,0,-1,0
6168,53,0,2,2
6169,22,0,1,2
6170,50,0,0,1
6171,24,1,-2,-2
6172,54,0,2,2
6173,22,0,-2,-1
6174,23,0,-2,-1
6175,22,0,2,2
6176,24,0,-1,0
6177,23,0,-2,-1
6178,21,0,1,2
6179,53,0,-2,-1
6180,52,1,0,-1
6181,53,0,-1,0
6182,52,0,-2,-1
6183,24,0,-1,0
6184,23,0,0,1
6185,22,0,1,2
6186,21,1,-2,-2
6187,21,0,0,1
6188,22,0,2,2
6189,52,0,2,2
6190,50,1,-2,-2
6191,22,0,2,2
6192,55,0,1,2
6193,21,0,-2,-1
6194,54,0,-1,0
6195,24,0,1,2
6196,50,0,2,2
6197,53,1,-1,-2
6198,21,0,0,1
6199,21,1,1,0
6200,22,0,2,2
6201,23,1,-2,-2
6202,24,0,2,2
6203,55,0,-1,0
6204,20,0,2,2
6205,51,1,0,-1
6206,53,0,1,2
6207,51,0,1,2
6208,23,0,1,2
6209,22,0,-2,-1
6210,24,2,-2,-2
6211,21,0,-1,0
6212,22,0,-1,0
6213,52,0,-2,-1
6214,21,2,-1,-2
6215,53,0,1,2
6216,21,1,1,0
6217,23,0,-1,0
6218,50,0,1,2
6219,24,0,2,2
6220,50,0,0,1
6221,52,0,2,2
6222,52,0,1,2
6223,23,0,-1,0
6224,50,1,2,1
6225,22,0,1,2
6226,52,0,0,1
6227,23,0,2,2
6228,53,1,-1,-2
6229,22,0,1,2
6230,23,0,2,2
6231,51,0,-2,-1
6232,24,0,2,2
6233,53,0,-2,-1
6234,52,0,-2,-1
6235,53,0,0,1
6236,54,1,0,-1
6237,50,0,-1,0
6238,24,0,2,2
6239,52,0,2,2
6240,24,0,-1,0
6241,52,0,-1,0
6242,53,0,-2,-1
6243,22,0,1,2
6244,22,0,-1,0
6245,53,0,2,2
6246,23,0,2,2
6247,22,0,1,2
6248,22,0,-1,0
6249,24,0,-2,-1
6250,54,0,0,1
6251,20,0,-2,-1
6252,24,1,-1,-2
6253,54,0,-1,0
6254,52,0,-1,0
6255,23,0,2,2
6256,21,0,1,2
6257,53,0,2,2
6258,22,0,0,1
6259,22,0,2,2
6260,22,0,2,2
6261,50,0,-2,-1
6262,52,0,-2,-1
6263,54,0,-1,0
6264,22,0,2,2
6265,54,0,0,1
6266,53,0,-2,-1
6267,21,0,2,2
6268,22,0,-1,0
6269,54,0,-2,-1
6270,23,0,-1,0
6271,24,0,-2,-1
6272,53,0,1,2
6273,53,0,2,2
6274,53,0,2,2
6275,54,0,1,2
6276,51,0,-2,-1
6277,52,0,-2,-1
6278,53,0,1,2
6279,53,0,2,2
6280,54,0,1,2
6281,51,0,1,2
6282,53,0,-1,0
6283,50,0,-1,0
6284,54,0,-2,-1
6285,54,0,0,1
6286,51,0,-2,-1
6287,21,0,1,2
6288,22,0,1,2
6289,24,0,1,2
6290,23,0,0,1
6291,21,1,1,0
6292,51,0,2,2
6293,52,0,2,2
6294,23,0,-1,0
6295,20,0,1,2
6296,51,0,0,1
6297,50,0,-2,-1
6298,21,0,2,2
6299,25,0,0,1
6300,50,1,-2,-2
6301,51,0,-2,-1
6302,23,0,-2,-1
6303,21,0,0,1
6304,24,0,0,1
6305,52,0,-1,0
6306,23,0,1,2
6307,51,0,-2,-1
6308,51,0,-1,0
6309,51,0,-1,0
6310,52,0,2,2
6311,24,0,2,2
6312,51,0,1,2
6313,23,0,-2,-1
6314,53,0,2,2
6315,21,0,-2,-1
6316,25,0,-2,-1
6317,52,0,-1,0
6318,51,0,1,2
6319,53,0,-1,0
6320,53,0,-1,0
6321,55,0,2,2
6322,23,0,0,1
6323,21,0,0,1
6324,24,0,-2,-1
6325,25,0,0,1
6326,50,0,-2,-1
6327,23,0,-1,0
6328,53,0,2,2
6329,20,0,2,2
6330,21,0,2,2
6331,53,0,0,1
6332,53,0,-1,0
6333,22,0,1,2
6334,55,0,0,1
6335,22,0,0,1
6336,54,0,-2,-1
6337,55,0,-2,-1
6338,23,1,0,-1
6339,51,0,-1,0
6340,24,0,-1,0
6341,53,0,0,1
6342,52,0,2,2
6343,23,0,2,2
6344,23,0,1,2
6345,52,0,1,2
6346,51,0,2,2
6347,51,1,0,-1
6348,23,0,1,2
6349,20,0,-1,0
6350,50,0,1,2
6351,51,0,2,2
6352,51,0,1,2
6353,54,0,2,2
6354,22,1,-2,-2
6355,25,0,-1,0
6356,24,0,2,2
6357,51,1,1,0
6358,51,0,1,2
6359,55,2,0,-2
6360,22,0,1,2
6361,22,0,0,1
6362,20,1,0,-1
6363,24,0,1,2
6364,22,0,0,1
6365,21,1,1,0
6366,24,0,-1,0
6367,53,0,-1,0
6368,25,0,-2,-1
6369,24,0,1,2
6370,51,0,-2,-1
6371,52,0,-1,0
6372,53,0,0,1
6373,52,0,0,1
6374,24,0,-2,-1
6375,50,0,-2,-1
6376,51,0,-1,0
6377,51,1,0,-1
6378,51,0,1,2
6379,22,0,2,2
6380,51,0,1,2
6381,51,0,-1,0
6382,23,1,0,-1
6383,51,0,1,2
6384,20,0,2,2
6385,51,0,0,1
6386,50,0,1,2
6387,53,0,1,2
6388,53,0,0,1
6389,51,0,-2,-1
6390,20,0,0,1
6391,52,0,1,2
6392,53,0,-2,-1
6393,23,0,-1,0
6394,53,0,-1,0
6395,52,0,-1,0
6396,54,0,-2,-1
6397,24,0,1,2
6398,22,0,-1,0
6399,55,0,1,2
6400,25,0,2,2
6401,21,0,-1,0
6402,21,0,0,1
6403,52,0,-2,-1
6404,52,0,-1,0
6405,20,0,-1,0
6406,24,0,2,2
6407,24,1,-2,-2
6408,55,0,-1,0
6409,22,0,2,2
6410,22,0,-2,-1
6411,21,0,1,2
6412,51,0,1,2
6413,22,0,0,1
6414,21,0,1,2
6415,24,1,-2,-2
6416,21,0,-2,-1
6417,51,0,2,2
6418,52,0,-2,-1
6419,21,0,0,1
6420,23,0,0,1
6421,53,0,-2,-1
6422,21,0,-1,0
6423,54,0,-1,0
6424,22,0,2,2
6425,24,0,-1,0
6426,55,0,1,2
6427,23,1,-1,-2
6428,53,1,-2,-2
6429,24,0,0,1
6430,22,0,-1,0
6431,51,0,1,2
6432,24,0,0,1
6433,53,1,2,1
6434,21,0,0,1
6435,54,0,0,1
6436,23,0,2,2
6437,53,0,-1,0
6438,23,0,2,2
6439,55,1,-2,-2
6440,23,0,2,2
6441,53,0,1,2
6442,51,0,0,1
6443,23,0,-1,0
6444,24,0,-1,0
6445,54,0,1,2
6446,53,1,1,0
6447,52,0,-2,-1
6448,54,0,1,2
6449,21,0,-1,0
6450,22,0,1,2
6451,50,0,-2,-1
6452,55,0,0,1
6453,24,1,1,0
6454,51,2,-2,-2
6455,51,0,0,1
6456,21,0,-1,0
6457,52,0,2,2
6458,23,1,-2,-2
6459,51,1,-1,-2
6460,20,0,2,2
6461,51,0,-1,0
6462,23,0,-1,0
6463,21,1,2,1
6464,24,1,2,1
6465,24,0,2,2
6466,25,0,0,1
6467,50,0,2,2
6468,52,0,-1,0
6469,51,0,1,2
6470,23,0,-1,0
6471,22,0,1,2
6472,22,0,0,1
6473,20,0,2,2
6474,23,0,1,2
6475,25,0,2,2
6476,55,0,1,2
6477,23,0,-1,0
6478,22,0,-1,0
6479,24,0,-1,0
6480,25,0,0,1
6481,52,0,2,2
6482,22,0,-2,-1
6483,24,0,-2,-1
6484,52,0,-2,-1
6485,54,0,1,2
6486,54,1,-1,-2
6487,53,0,-1,0
6488,54,0,1,2
6489,23,0,2,2
6490,52,1,2,1
6491,22,1,2,1
6492,23,0,2,2
6493,53,0,1,2
6494,25,0,2,2
6495,24,0,0,1
6496,54,0,2,2
6497,25,0,-1,0
6498,24,0,2,2
6499,22,0,-1,0
6500,24,0,0,1
6501,23,0,0,1
6502,52,0,1,2
6503,54,0,0,1
6504,51,0,1,2
6505,55,0,1,2
6506,21,0,1,2
6507,55,1,-2,-2
6508,25,0,-2,-1
6509,24,0,1,2
6510,21,0,-2,-1
6511,25,1,1,0
6512,22,0,1,2
6513,23,0,2,2
6514,52,0,-2,-1
6515,51,1,2,1
6516,55,0,-2,-1
6517,53,0,2,2
6518,54,0,0,1
6519,54,0,2,2
6520,24,0,-1,0
6521,51,0,-1,0
6522,24,0,-2,-1
6523,24,0,-1,0
6524,22,0,-1,0
6525,23,0,-2,-1
6526,23,0,-1,0
6527,55,0,2,2
6528,22,0,1,2
6529,24,0,-2,-1
6530,51,0,-2,-1
6531,51,0,1,2
6532,21,0,1,2
6533,51,1,0,-1
6534,22,0,2,2
6535,20,0,1,2
6536,51,1,-2,-2
6537,54,0,1,2
6538,55,0,0,1
6539,54,0,-2,-1
6540,51,0,-2,-1
6541,23,0,1,2
6542,21,0,2,2
6543,20,0,1,2
6544,25,1,1,0
6545,24,0,0,1
6546,54,0,1,2
6547,21,0,-1,0
6548,50,0,-1,0
6549,24,0,1,2
6550,50,0,2,2
6551,54,0,-1,0
6552,20,0,2,2
6553,22,1,1,0
6554,20,1,-2,-2
6555,52,0,0,1
6556,21,0,0,1
6557,54,0,-2,-1
6558,20,0,-1,0
6559,54,0,2,2
6560,24,0,1,2
6561,53,0,2,2
6562,53,0,1,2
6563,23,0,2,2
6564,54,0,-2,-1
6565,55,0,-1,0
6566,22,0,0,1
6567,24,0,-1,0
6568,23,0,1,2
6569,53,0,2,2
6570,52,0,0,1
6571,21,1,2,1
6572,21,0,-2,-1
6573,54,1,2,1
6574,24,1,0,-1
6575,20,2,-1,-2
6576,51,0,0,1
6577,24,0,2,2
6578,51,0,2,2
6579,21,0,2,2
6580,51,0,-2,-1
6581,53,0,0,1
6582,21,0,2,2
6583,22,0,0,1
6584,54,0,0,1
6585,53,0,0,1
6586,24,0,2,2
6587,51,1,-2,-2
6588,52,0,1,2
6589,55,0,-2,-1
6590,53,0,0,1
6591,50,0,-1,0
6592,55,0,-2,-1
6593,25,0,1,2
6594,51,0,-2,-1
6595,24,0,1,2
6596,25,0,1,2
6597,50,0,2,2
6598,21,0,1,2
6599,54,0,-2,-1
6600,22,0,1,2
6601,50,0,0,1
6602,22,0,1,2
6603,53,1,-1,-2
6604,51,0,0,1
6605,24,0,0,1
6606,22,1,-2,-2
6607,52,0,1,2
6608,22,1,-1,-2
6609,52,0,2,2
6610,24,0,0,1
6611,24,0,2,2
6612,52,0,1,2
6613,51,0,2,2
6614,21,0,2,2
6615,53,0,1,2
6616,54,0,-1,0
6617,23,0,2,2
6618,52,1,-1,-2
6619,25,0,-2,-1
6620,54,2,-2,-2
6621,54,0,0,1
6622,51,1,1,0
6623,54,0,2,2
6624,20,0,-2,-1
6625,23,0,-1,0
6626,52,0,-1,0
6627,23,0,1,2
6628,54,0,-2,-1
6629,20,0,1,2
6630,22,0,1,2
6631,24,0,0,1
6632,22,0,-2,-1
6633,54,0,2,2
6634,54,0,-2,-1
6635,51,0,1,2
6636,54,1,-1,-2
6637,54,0,-1,0
6638,52,1,-2,-2
6639,51,0,2,2
6640,22,0,2,2
6641,50,0,-2,-1
6642,24,0,2,2
6643,51,0,2,2
6644,24,0,-1,0
6645,53,0,-1,0
6646,23,0,2,2
6647,53,0,1,2
6648,23,0,-2,-1
6649,25,0,1,2
6650,23,1,-1,-2
6651,52,0,2,2
6652,52,0,-2,-1
6653,52,1,1,0
6654,52,0,1,2
6655,51,0,2,2
6656,21,0,-2,-1
6657,54,0,-1,0
6658,25,1,2,1
6659,54,0,0,1
6660,54,0,-1,0
6661,24,0,2,2
6662,55,0,2,2
6663,51,0,-1,0
6664,24,0,2,2
6665,51,0,-2,-1
6666,53,0,2,2
6667,24,1,0,-1
6668,22,0,2,2
6669,24,1,0,-1
6670,54,0,2,2
6671,23,0,0,1
6672,51,0,1,2
6673,23,0,2,2
6674,52,0,0,1
6675,23,0,-2,-1
6676,25,0,2,2
6677,51,0,-2,-1
6678,21,0,2,2
6679,55,0,-1,0
6680,24,0,1,2
6681,22,0,2,2
6682,22,0,2,2
6683,52,0,2,2
6684,52,0,1,2
6685,55,0,-2,-1
6686,21,0,-2,-1
6687,25,0,-2,-1
6688,51,0,-1,0
6689,24,0,-1,0
6690,54,0,-1,0
6691,54,0,-2,-1
6692,25,0,1,2
6693,24,0,1,2
6694,54,0,-2,-1
6695,55,0,0,1
6696,24,0,1,2
6697,54,0,-2,-1
6698,50,0,1,2
6699,22,0,0,1
6700,53,1,1,0
6701,21,0,0,1
6702,24,1,-2,-2
6703,23,1,1,0
6704,20,0,2,2
6705,52,0,0,1
6706,25,0,-2,-1
6707,51,0,-1,0
6708,55,0,-2,-1
6709,23,0,-1,0
6710,51,0,-1,0
6711,24,0,2,2
6712,52,0,-2,-1
6713,21,0,-1,0
6714,22,1,-1,-2
6715,52,0,1,2
6716,52,0,1,2
6717,25,0,1,2
6718,24,0,-2,-1
6719,55,0,1,2
6720,21,0,0,1
6721,51,0,-2,-1
6722,52,0,-1,0
6723,21,0,1,2
6724,55,0,1,2
6725,22,0,2,2
6726,22,0,-2,-1
6727,51,0,2,2
6728,24,2,2,0
6729,54,0,-2,-1
6730,25,0,1,2
6731,20,0,-2,-1
6732,53,0,-2,-1
6733,21,0,1,2
6734,20,0,-2,-1
6735,23,0,-1,0
6736,53,0,-2,-1
6737,23,1,2,1
6738,50,0,-1,0
6739,54,0,-2,-1
6740,52,0,0,1
6741,23,0,1,2
6742,52,0,2,2
6743,24,0,1,2
6744,21,0,-1,0
6745,24,0,2,2
6746,53,0,1,2
6747,53,0,2,2
6748,55,0,0,1
6749,25,0,0,1
6750,21,0,-1,0
6751,52,0,-2,-1
6752,50,0,-1,0
6753,25,0,1,2
6754,25,0,-2,-1
6755,55,0,1,2
6756,53,0,-2,-1
6757,25,0,-2,-1
6758,55,0,1,2
6759,21,1,2,1
6760,51,0,2,2
6761,23,0,0,1
6762,52,0,1,2
6763,23,0,-2,-1
6764,52,0,0,1
6765,23,0,1,2
6766,53,0,-2,-1
6767,52,0,2,2
6768,53,0,2,2
6769,25,0,1,2
6770,52,0,0,1
6771,50,0,-1,0
6772,55,1,-1,-2
6773,54,0,2,2
6774,54,0,1,2
6775,22,0,0,1
6776,54,0,2,2
6777,51,0,1,2
6778,24,0,0,1
6779,55,0,1,2
6780,24,1,1,0
6781,54,0,2,2
6782,52,0,1,2
6783,23,0,2,2
6784,53,0,1,2
6785,22,1,0,-1
6786,25,0,1,2
6787,20,0,0,1
6788,55,0,2,2
6789,53,0,-2,-1
6790,22,0,0,1
6791,53,0,1,2
6792,50,0,1,2
6793,50,0,1,2
6794,25,0,-1,0
6795,25,0,-1,0
6796,55,0,2,2
6797,52,0,2,2
6798,23,0,2,2
6799,51,0,0,1
6800,22,1,-2,-2
6801,52,0,1,2
6802,53,0,-2,-1
6803,51,0,-1,0
6804,21,0,-1,0
6805,51,0,2,2
6806,23,0,0,1
6807,21,0,-2,-1
6808,23,0,1,2
6809,24,0,2,2
6810,55,0,-2,-1
6811,20,0,0,1
6812,51,0,1,2
6813,54,0,-2,-1
6814,21,0,0,1
6815,52,0,-2,-1
6816,24,0,-2,-1
6817,22,0,-2,-1
6818,52,0,0,1
6819,22,0,0,1
6820,23,0,-2,-1
6821,54,1,0,-1
6822,50,0,-2,-1
6823,52,0,-1,0
6824,51,0,0,1
6825,25,0,0,1
6826,24,0,2,2
6827,50,0,-2,-1
6828,21,0,0,1
6829,50,0,2,2
6830,23,0,1,2
6831,55,0,0,1
6832,53,1,2,1
6833,23,0,1,2
6834,54,0,1,2
6835,53,0,2,2
6836,24,0,-1,0
6837,51,0,2,2
6838,24,0,1,2
6839,52,0,-2,-1
6840,52,0,0,1
6841,52,1,2,1
6842,54,0,2,2
6843,22,0,-2,-1
6844,24,0,-1,0
6845,24,0,2,2
6846,20,0,1,2
6847,22,0,2,2
6848,52,0,-1,0
6849,53,0,-2,-1
6850,53,0,-2,-1
6851,54,0,-1,0
6852,23,0,1,2
6853,53,0,2,2
6854,22,0,0,1
6855,52,0,-2,-1
6856,21,0,-2,-1
6857,50,0,2,2
6858,24,0,1,2
6859,22,0,2,2
6860,54,0,0,1
6861,21,1,1,0
6862,24,0,-2,-1
6863,22,1,-1,-2
6864,51,0,-1,0
6865,51,0,2,2
6866,24,0,2,2
6867,20,0,0,1
6868,53,1,0,-1
6869,51,0,2,2
6870,21,0,-2,-1
6871,23,0,-1,0
6872,20,1,-1,-2
6873,54,0,1,2
6874,52,0,1,2
6875,52,0,-2,-1
6876,55,0,-1,0
6877,52,0,-1,0
6878,20,1,1,0
6879,23,0,0,1
6880,54,0,-1,0
6881,21,0,2,2
6882,53,0,2,2
6883,52,0,0,1
6884,22,0,1,2
6885,54,0,-1,0
6886,55,0,1,2
6887,52,0,-2,-1
6888,22,1,1,0
6889,50,0,-1,0
6890,20,0,-1,0
6891,52,0,1,2
6892,50,0,1,2
6893,20,0,1,2
6894,53,0,0,1
6895,24,1,-1,-2
6896,53,1,0,-1
6897,21,0,-1,0
6898,22,0,1,2
6899,53,0,-2,-1
6900,22,0,2,2
6901,54,0,1,2
6902,53,0,0,1
6903,24,1,-1,-2
6904,25,0,2,2
6905,21,0,0,1
6906,50,0,-1,0
6907,52,0,0,1
6908,52,0,-1,0
6909,52,1,-2,-2
6910,24,0,-1,0
6911,23,0,0,1
6912,21,0,0,1
6913,54,1,2,1
6914,21,0,2,2
6915,54,1,2,1
6916,24,1,1,0
6917,21,0,-2,-1
6918,22,0,-2,-1
6919,23,0,0,1
6920,55,2,1,-1
6921,24,0,-2,-1
6922,25,0,2,2
6923,24,1,-1,-2
6924,25,0,1,2
6925,24,0,2,2
6926,24,0,1,2
6927,23,0,1,2
6928,51,0,0,1
6929,21,0,-1,0
6930,53,1,-2,-2
6931,23,1,-1,-2
6932,52,0,0,1
6933,20,0,0,1
6934,21,0,1,2
6935,21,0,-2,-1
6936,50,0,2,2
6937,20,0,0,1
6938,22,0,1,2
6939,55,0,-1,0
6940,51,0,2,2
6941,50,0,-2,-1
6942,24,0,-2,-1
6943,51,0,-1,0
6944,20,0,1,2
6945,55,0,2,2
6946,52,0,0,1
6947,23,1,-2,-2
6948,24,0,1,2
6949,55,0,-2,-1
6950,52,0,0,1
6951,22,0,-2,-1
6952,51,0,0,1
6953,24,1,1,0
6954,23,0,1,2
6955,55,0,0,1
6956,54,0,-2,-1
6957,20,0,-1,0
6958,52,0,2,2
6959,23,1,2,1
6960,55,0,2,2
6961,52,0,0,1
6962,50,0,2,2
6963,53,0,1,2
6964,24,0,2,2
6965,51,0,-1,0
6966,50,0,-1,0
6967,22,0,-1,0
6968,23,0,1,2
6969,21,0,2,2
6970,21,0,-1,0
6971,52,0,1,2
6972,25,0,2,2
6973,54,0,2,2
6974,51,0,2,2
6975,25,0,1,2
6976,55,0,1,2
6977,24,0,0,1
6978,51,1,-2,-2
6979,52,0,-2,-1
6980,53,0,-2,-1
6981,54,0,2,2
6982,24,1,-1,-2
6983,24,0,0,1
6984,22,0,2,2
6985,52,0,-1,0
6986,24,0,0,1
6987,53,1,2,1
6988,53,0,2,2
6989,52,0,2,2
6990,23,0,1,2
6991,22,0,-1,0
6992,51,0,2,2
6993,53,0,0,1
6994,53,0,0,1
6995,21,0,-1,0
6996,25,0,-2,-1
6997,24,0,2,2
6998,23,0,-2,-1
6999,24,1,-1,-2
7000,20,0,2,2
7001,53,1,1,0
7002,53,0,-2,-1
7003,22,0,0,1
7004,23,0,1,2
7005,51,0,0,1
7006,54,0,1,2
7007,22,0,-2,-1
7008,50,0,0,1
7009,53,0,0,1
7010,24,0,0,1
7011,22,0,1,2
7012,54,0,-2,-1
7013,22,1,0,-1
7014,54,1,-2,-2
7015,54,0,-1,0
7016,52,0,1,2
7017,53,0,1,2
7018,55,2,-2,-2
7019,24,1,0,-1
7020,20,1,-1,-2
7021,21,0,1,2
7022,55,0,-2,-1
7023,54,0,-2,-1
7024,53,0,2,2
7025,52,0,2,2
7026,24,1,2,1
7027,52,0,-2,-1
7028,21,0,-2,-1
7029,23,0,-1,0
7030,52,0,1,2
7031,23,0,1,2
7032,22,0,-1,0
7033,23,0,1,2
7034,54,0,-2,-1
7035,24,0,-2,-1
7036,51,0,-2,-1
7037,24,0,-1,0
7038,51,0,0,1
7039,54,0,1,2
7040,52,1,0,-1
7041,22,0,2,2
7042,24,0,-2,-1
7043,24,0,2,2
7044,54,0,2,2
7045,24,0,2,2
7046,22,0,1,2
7047,54,1,2,1
7048,24,0,0,1
7049,24,0,1,2
7050,54,0,1,2
7051,53,0,-1,0
7052,22,0,-1,0
7053,22,0,1,2
7054,24,0,-1,0
7055,51,0,-1,0
7056,52,0,-2,-1
7057,22,0,-2,-1
7058,54,0,2,2
7059,53,0,2,2
7060,53,0,2,2
7061,23,1,-1,-2
7062,24,0,-1,0
7063,24,0,1,2
7064,54,0,0,1
7065,50,0,-2,-1
7066,54,0,1,2
7067,54,0,-2,-1
7068,24,1,-2,-2
7069,54,1,0,-1
7070,50,0,0,1
7071,21,0,-2,-1
7072,52,0,-2,-1
7073,20,0,-1,0
7074,21,0,-1,0
7075,51,0,1,2
7076,51,0,0,1
7077,20,0,-1,0
7078,20,0,-2,-1
7079,20,0,0,1
7080,50,0,1,2
7081,54,0,-1,0
7082,54,0,-1,0
7083,21,1,-2,-2
7084,54,1,0,-1
7085,51,0,0,1
7086,51,0,-2,-1
7087,53,0,2,2
7088,21,0,0,1
7089,22,0,-2,-1
7090,55,0,2,2
7091,22,0,2,2
7092,50,0,-1,0
7093,53,1,-1,-2
7094,22,0,-1,0
7095,23,1,-2,-2
7096,52,0,1,2
7097,21,0,1,2
7098,52,1,1,0
7099,53,0,1,2
7100,54,0,0,1
7101,22,0,2,2
7102,51,0,2,2
7103,20,0,1,2
7104,51,0,1,2
7105,54,0,0,1
7106,53,0,-2,-1
7107,54,0,2,2
7108,25,0,0,1
7109,51,0,-1,0
7110,55,0,1,2
7111,52,0,0,1
7112,20,0,-2,-1
7113,54,0,-1,0
7114,23,0,-2,-1
7115,20,0,1,2
7116,25,0,1,2
7117,51,0,-1,0
7118,21,0,2,2
7119,21,0,1,2
7120,23,0,-1,0
7121,21,0,-2,-1
7122,53,0,1,2
7123,51,0,-1,0
7124,53,0,-1,0
7125,22,0,1,2
7126,25,0,2,2
7127,25,0,0,1
7128,54,0,-2,-1
7129,23,0,-1,0
7130,24,0,-2,-1
7131,52,0,2,2
7132,20,0,-1,0
7133,54,0,1,2
7134,21,0,1,2
7135,25,1,0,-1
7136,54,1,0,-1
7137,54,0,1,2
7138,24,0,2,2
7139,24,1,-1,-2
7140,54,0,1,2
7141,22,0,2,2
7142,24,0,0,1
7143,24,0,1,2
7144,23,0,1,2
7145,23,0,-2,-1
7146,53,0,0,1
7147,54,0,0,1
7148,52,1,-2,-2
7149,53,2,0,-2
7150,52,0,1,2
7151,51,1,-2,-2
7152,24,0,0,1
7153,50,0,-1,0
7154,25,0,2,2
7155,51,0,2,2
7156,24,0,0,1
7157,54,0,2,2
7158,51,0,-2,-1
7159,51,1,2,1
7160,25,0,0,1
7161,51,0,-1,0
7162,21,0,-1,0
7163,50,0,2,2
7164,50,1,2,1
7165,52,1,1,0
7166,21,0,-1,0
7167,53,1,2,1
7168,20,0,-2,-1
7169,20,0,-1,0
7170,22,0,2,2
7171,22,0,2,2
7172,20,0,1,2
7173,54,0,2,2
7174,21,0,1,2
7175,24,1,-2,-2
7176,55,0,2,2
7177,53,1,2,1
7178,54,0,-1,0
7179,51,0,2,2
7180,23,0,-2,-1
7181,21,0,1,2
7182,23,0,0,1
7183,53,0,1,2
7184,55,0,-2,-1
7185,23,0,-1,0
7186,53,0,-1,0
7187,51,0,-1,0
7188,21,0,-2,-1
7189,24,0,-2,-1
7190,52,1,2,1
7191,23,1,-2,-2
7192,54,0,2,2
7193,54,0,1,2
7194,52,0,1,2
7195,22,0,0,1
7196,53,0,-2,-1
7197,25,0,0,1
7198,21,1,-2,-2
7199,53,0,0,1
7200,25,0,2,2
7201,21,0,-1,0
7202,24,0,-2,-1
7203,23,1,2,1
7204,20,1,-2,-2
7205,24,0,1,2
7206,51,1,1,0
7207,51,0,0,1
7208,23,0,2,2
7209,23,0,-2,-1
7210,25,0,-2,-1
7211,52,0,-2,-1
7212,24,0,2,2
7213,51,0,-1,0
7214,53,0,0,1
7215,53,0,1,2
7216,22,1,0,-1
7217,50,1,2,1
7218,55,0,2,2
7219,22,0,-1,0
7220,20,1,1,0
7221,22,0,-1,0
7222,51,0,-1,0
7223,50,1,-1,-2
7224,21,0,-1,0
7225,25,0,-2,-1
7226,51,1,2,1
7227,22,0,0,1
7228,53,0,-2,-1
7229,20,0,2,2
7230,21,0,0,1
7231,50,0,-2,-1
7232,53,0,1,2
7233,24,1,0,-1
7234,21,0,-1,0
7235,22,1,2,1
7236,52,0,-1,0
7237,55,0,-1,0
7238,53,0,-1,0
7239,54,0,0,1
7240,24,0,2,2
7241,22,0,1,2
7242,55,0,0,1
7243,53,0,1,2
7244,54,0,0,1
7245,22,0,1,2
7246,24,0,-1,0
7247,23,0,-2,-1
7248,52,0,2,2
7249,23,0,-1,0
7250,51,0,1,2
7251,51,0,0,1
7252,22,0,-2,-1
7253,21,0,2,2
7254,23,0,2,2
7255,20,0,1,2
7256,22,1,0,-1
7257,23,0,1,2
7258,50,0,0,1
7259,51,0,2,2
7260,21,0,-2,-1
7261,20,1,-2,-2
7262,21,0,1,2
7263,52,1,1,0
7264,20,0,-1,0
7265,51,0,1,2
7266,22,0,0,1
7267,23,0,-2,-1
7268,54,0,2,2
7269,25,0,-2,-1
7270,24,0,1,2
7271,21,0,0,1
